Crop,Temperature,Moisture Content,Pesticide,Light,Oxygen,Spoilage Risk
0,16.38,4.87,0,0,1.41,34
0,2.59,6.71,0,0,3.65,31
1,15.57,3.8,0,1,1.03,38
0,12.54,16.14,0,2,5.13,51
0,22.38,2.34,0,1,2.38,37
0,36.64,16.72,1,2,1.76,47
1,15.74,16.21,1,1,4.94,36
0,21.46,3.51,0,1,2.59,37
1,22.59,6.62,0,0,3.45,35
0,29.02,8.94,1,1,3.73,35
0,35.28,4.21,1,2,2.87,39
2,11.76,16.24,0,0,6.49,41
2,21.74,6.7,0,2,0.96,31
1,3.82,14.58,0,1,0.53,34
1,24.33,9.03,1,2,4.93,33
2,2.85,12.7,0,2,2.32,38
1,24.96,4.46,0,1,3.51,38
2,38.77,3.69,1,0,1.01,27
1,31.48,9.27,0,1,7.19,47
1,10.56,13.19,1,0,6.39,30
0,34.34,17.99,0,1,2.72,51
1,1.28,18.51,0,2,7.23,55
1,27.1,2.76,0,2,3.02,47
0,5.46,5.61,0,2,2.67,38
0,27.8,16.87,1,0,2.45,40
1,31.51,10.96,1,0,2.8,31
1,13.12,16.71,0,2,5.74,50
0,11.02,17.49,1,0,1.99,31
2,24.61,5.64,0,0,6.22,32
0,19.82,17.58,1,2,1.06,41
2,39.11,14.94,0,0,2.34,39
0,11.15,2.43,1,0,5.84,28
2,6.02,7.71,1,2,3.77,28
1,11.48,10.27,1,0,5.58,27
0,19.23,8.03,1,2,6.1,38
1,10.44,3.22,1,0,6.94,27
0,19.17,14.93,0,2,3.58,44
2,4.95,9.07,0,1,2.52,33
2,9.13,11.83,1,2,7.02,32
1,9.53,9.71,1,1,0.51,22
1,25.59,7.76,1,0,7.07,35
2,38.59,12.64,0,0,2.0,37
0,14.42,18.04,1,1,3.41,34
2,32.14,2.97,1,0,0.53,19
1,8.79,13.63,0,1,1.69,38
1,30.73,3.4,0,2,7.71,51
1,32.64,2.26,0,2,2.19,47
1,0.81,11.78,1,1,6.54,30
2,20.88,13.51,0,1,4.59,34
1,29.56,7.97,1,2,7.18,42
0,39.08,8.67,0,1,7.05,48
1,32.6,7.55,0,2,1.46,47
1,19.81,16.56,1,0,1.08,33
1,0.56,5.77,0,1,3.8,35
0,39.37,15.29,0,2,4.77,50
2,8.13,18.9,1,0,0.88,29
1,34.28,19.9,1,1,7.36,50
2,14.92,4.71,1,1,5.78,28
1,32.25,16.55,0,0,4.13,47
1,37.75,14.33,1,0,2.43,39
2,24.4,2.27,0,2,4.59,35
2,38.72,9.48,0,1,7.3,43
1,26.64,5.16,1,0,5.37,35
2,6.11,14.21,0,0,2.0,33
2,1.7,2.12,0,0,3.94,30
2,33.46,9.61,0,2,2.91,39
2,0.25,3.69,1,0,3.17,21
2,14.0,7.13,0,0,4.83,30
0,24.6,10.67,0,1,3.49,37
1,11.03,9.61,1,0,7.39,27
2,3.66,18.64,0,0,1.86,42
1,5.47,2.14,1,1,2.14,26
1,37.02,13.7,1,0,5.37,43
0,36.04,14.04,1,1,6.24,43
2,6.53,8.31,0,1,5.73,37
2,21.65,12.7,1,0,5.78,24
0,28.1,13.79,1,2,2.78,39
1,13.1,16.53,1,0,3.72,30
1,36.42,4.98,1,2,6.91,47
1,13.18,9.8,0,1,5.63,39
0,18.92,16.57,0,0,0.51,39
1,33.74,5.76,0,0,7.08,44
2,31.48,19.53,1,1,0.63,34
0,14.64,17.31,1,1,2.47,34
2,29.71,18.9,0,1,1.15,47
1,13.83,17.84,0,1,4.44,42
0,0.82,15.74,0,2,3.76,41
2,22.5,9.8,1,2,0.92,22
0,19.16,15.92,1,0,2.29,29
1,31.35,2.81,1,0,2.53,31
2,27.5,2.58,0,1,0.84,31
1,22.29,3.43,0,1,7.88,42
1,28.87,12.65,1,0,4.43,32
0,12.03,18.99,0,0,5.15,44
2,37.75,7.17,1,1,1.19,30
1,33.62,15.77,0,2,1.52,51
1,13.83,9.48,0,0,5.72,36
2,31.28,7.82,0,0,2.02,32
0,23.4,7.24,1,0,1.68,26
2,15.18,15.18,1,1,1.94,26
0,14.66,10.85,1,0,3.17,23
2,2.34,16.13,0,1,6.15,44
1,27.77,17.58,1,0,4.37,38
2,35.58,4.07,0,0,2.87,36
0,15.74,19.57,0,0,7.21,47
2,20.93,18.74,0,0,1.7,40
2,37.16,5.49,1,2,2.7,34
0,12.8,10.03,0,2,2.31,38
1,26.49,6.89,0,0,3.14,40
1,26.82,12.29,1,0,4.26,32
2,28.0,3.23,0,0,4.93,32
0,14.6,15.21,1,0,1.18,26
0,32.16,11.97,0,2,6.37,52
1,35.54,7.24,0,2,4.26,52
0,33.68,2.82,1,2,4.86,39
1,23.62,4.49,1,1,4.22,29
1,17.26,11.03,1,2,2.64,33
2,22.82,2.06,0,1,3.85,31
2,25.09,18.79,0,2,3.42,51
1,26.03,10.11,0,0,5.06,44
1,21.86,15.58,1,1,4.89,33
1,11.68,12.79,0,0,6.85,37
0,32.01,7.39,0,0,4.57,40
2,24.92,6.34,1,0,7.18,23
2,5.81,17.69,1,0,5.67,32
2,7.56,4.26,1,0,1.96,21
0,3.14,8.1,0,0,2.67,31
2,13.84,19.4,0,1,3.34,45
1,38.7,13.89,1,2,1.74,46
2,29.27,7.7,0,1,2.95,35
2,26.47,3.54,1,1,3.38,26
1,32.57,9.14,0,0,2.24,40
1,25.68,9.1,1,1,2.15,34
2,38.01,4.26,1,0,7.9,31
1,4.68,4.42,1,1,3.75,26
2,21.78,18.13,1,0,1.73,31
2,13.6,13.94,1,1,7.78,31
0,3.09,5.62,0,0,0.87,28
1,19.53,12.21,1,1,7.98,34
1,37.25,4.96,1,2,7.26,47
2,14.43,11.74,1,0,4.05,21
1,13.03,18.74,1,1,6.15,42
2,22.13,13.27,1,0,4.55,22
1,16.98,11.11,1,1,6.45,33
2,24.08,6.29,0,2,3.45,35
0,35.94,6.29,0,2,6.13,52
2,1.95,18.48,1,0,4.78,33
1,0.32,11.11,1,1,5.69,30
0,14.7,6.48,1,2,0.74,27
0,21.79,13.17,1,1,0.87,26
1,24.52,18.48,1,1,7.28,45
2,11.38,15.11,0,0,7.62,38
1,8.36,5.78,1,2,4.94,30
2,33.12,4.3,1,1,2.47,26
1,3.59,3.19,1,2,5.97,34
1,21.41,4.67,1,1,3.55,29
1,33.63,8.64,0,0,3.7,40
2,25.37,3.03,0,1,3.42,35
2,5.97,15.05,0,2,1.41,41
2,16.47,4.36,0,2,0.69,31
0,16.44,9.82,0,1,5.84,42
2,13.06,13.98,1,0,5.48,28
1,30.02,16.04,0,0,4.22,47
2,34.71,2.41,0,0,1.55,32
0,19.49,11.51,1,2,2.62,33
1,32.11,6.26,1,2,4.72,38
0,22.44,8.28,0,1,3.05,37
0,20.05,8.79,1,0,2.45,26
0,36.3,19.52,0,2,6.34,60
0,23.46,11.74,1,1,2.77,29
2,27.57,13.66,1,2,1.92,33
2,30.37,12.12,1,2,5.7,35
2,11.1,18.42,1,1,5.07,40
0,2.12,4.42,1,1,0.73,23
1,36.17,14.32,0,1,5.26,55
0,13.91,2.2,1,2,5.58,35
1,18.17,11.15,1,1,5.39,33
1,36.05,19.77,0,0,7.33,61
0,35.21,17.47,0,2,3.45,55
0,21.61,8.15,1,1,0.7,26
1,23.11,16.42,0,2,6.2,53
1,5.47,9.39,1,2,7.63,34
0,24.76,17.79,0,1,5.05,50
1,7.37,8.04,0,0,2.68,32
0,10.47,14.46,1,2,3.35,33
1,14.76,18.08,1,0,4.63,35
1,1.46,9.41,0,0,5.43,36
1,24.37,6.28,0,0,5.52,39
2,1.36,10.26,1,2,3.32,28
0,9.28,7.69,1,1,3.99,26
2,17.15,7.34,0,2,7.16,39
0,17.11,16.42,1,2,7.35,46
1,7.35,12.03,1,1,3.44,27
2,36.98,11.5,1,0,0.78,23
2,9.76,4.78,0,1,1.6,33
2,19.69,18.64,1,1,1.32,34
2,18.46,4.3,0,2,5.91,39
0,37.44,12.09,1,2,4.04,39
2,0.2,19.97,0,1,7.89,49
0,4.43,12.67,1,0,4.21,23
2,34.27,4.62,1,2,3.52,30
2,27.31,15.48,0,1,1.46,39
2,8.53,11.45,0,1,3.62,33
1,38.54,6.42,1,1,1.95,39
0,5.39,4.64,0,0,2.68,31
2,37.42,17.85,1,2,1.34,41
1,5.14,14.01,1,2,7.13,37
1,26.43,11.71,1,0,2.17,31
1,4.34,4.91,1,0,4.95,23
0,10.37,4.46,1,0,4.38,23
1,30.96,6.72,0,1,7.61,47
2,11.74,2.29,1,1,3.83,24
2,6.41,2.76,1,0,3.87,21
2,33.26,6.28,1,0,3.66,23
0,36.25,3.44,0,0,7.31,45
0,27.49,17.89,0,1,5.13,56
0,33.4,9.84,0,2,2.27,47
2,4.61,4.17,1,1,7.38,28
2,35.9,2.63,1,1,6.34,34
0,18.28,16.19,1,2,7.3,46
2,20.57,11.52,0,0,7.75,32
2,27.12,12.38,0,1,7.77,40
0,33.02,18.4,0,2,3.25,55
1,15.75,5.18,1,0,2.93,26
0,23.74,17.66,0,0,1.81,42
2,35.81,15.12,0,1,5.67,47
0,37.89,10.7,0,2,1.78,47
2,13.64,9.9,0,1,1.07,33
1,1.62,6.16,1,1,6.02,30
1,0.7,4.5,0,0,7.74,36
2,8.21,17.86,1,1,5.85,35
2,19.65,2.88,0,2,2.62,35
1,25.66,18.05,1,1,4.56,46
1,26.59,4.57,0,1,3.62,43
1,36.81,15.36,1,0,5.65,44
2,34.75,18.54,0,1,4.9,47
0,34.83,16.81,1,0,6.41,45
1,19.41,2.57,0,0,4.03,35
1,12.31,9.95,0,2,7.55,43
0,37.39,2.4,0,2,7.95,52
0,28.2,5.35,1,1,2.79,35
1,12.27,16.38,1,2,5.42,41
0,13.21,18.46,1,0,3.07,31
1,30.86,9.61,0,0,6.19,44
1,17.37,3.15,0,1,1.3,38
2,3.26,19.89,0,2,2.04,49
1,27.82,12.92,1,2,5.54,43
2,26.25,4.04,1,1,3.23,26
2,0.69,19.95,0,0,5.88,46
0,5.22,19.51,0,0,4.5,39
1,18.4,8.49,0,0,7.6,39
2,6.02,8.59,0,1,5.71,37
1,3.82,16.3,0,0,5.01,43
2,8.62,19.48,1,1,1.3,36
2,39.42,15.58,0,2,4.9,47
1,15.67,4.69,0,1,4.37,38
1,30.09,6.18,0,1,6.03,47
1,32.19,15.69,1,1,7.33,42
2,33.73,7.01,1,1,6.22,30
0,35.41,18.55,0,1,0.9,48
2,6.69,15.08,0,0,5.08,38
1,0.41,13.57,0,1,4.39,38
1,35.93,10.34,1,2,3.39,43
1,28.19,17.79,0,2,6.21,58
2,39.09,12.75,1,0,2.94,28
1,32.49,18.15,0,0,7.09,56
0,4.25,6.67,1,2,7.17,35
0,15.99,19.82,0,1,5.91,50
2,37.47,8.04,1,1,2.85,30
2,5.76,11.77,0,1,4.28,33
0,28.4,13.5,1,2,4.21,39
2,34.99,16.94,0,1,5.88,46
1,7.25,5.72,1,1,6.34,30
2,17.16,7.71,1,2,3.38,26
2,4.76,15.11,1,2,0.99,28
1,19.58,11.7,0,1,1.88,38
1,21.77,8.79,1,0,7.32,30
1,8.88,16.93,1,2,7.86,41
2,28.94,11.49,0,0,4.14,32
1,3.01,4.87,0,2,2.46,39
2,16.51,6.69,0,0,3.33,28
2,26.97,12.24,0,0,3.04,33
2,9.04,6.86,0,0,5.26,34
2,10.91,12.33,0,2,6.86,42
1,25.2,18.51,0,2,3.14,59
1,11.84,16.1,0,0,5.83,43
1,18.95,6.97,1,1,6.4,33
1,31.59,14.17,0,1,6.7,50
2,11.49,14.59,1,2,6.79,35
1,32.01,18.43,1,2,0.54,46
0,26.39,4.01,1,2,7.16,44
2,3.03,19.36,0,2,6.07,53
2,18.23,16.69,1,0,5.5,30
2,21.9,11.75,1,0,1.34,19
1,25.99,12.63,1,1,5.96,39
1,3.09,5.22,1,0,6.92,27
2,21.45,12.23,1,2,7.08,31
2,11.84,15.94,1,0,1.05,25
0,2.26,18.56,1,0,7.75,36
2,16.1,3.48,1,1,4.07,22
2,34.03,2.87,0,1,7.43,39
2,35.28,15.23,1,1,2.23,34
0,10.79,12.17,1,1,4.03,26
0,13.48,11.31,1,2,6.47,35
2,22.54,12.96,0,1,4.83,32
2,26.0,18.47,1,1,3.82,38
1,28.9,15.24,1,1,2.4,38
1,20.62,18.19,1,0,4.16,38
2,17.9,9.36,0,2,7.61,39
0,12.38,17.59,0,0,4.26,39
0,37.12,8.88,1,2,3.21,39
1,36.0,15.72,1,2,5.96,51
0,31.71,8.54,0,1,3.07,43
0,12.84,11.25,1,0,5.96,28
0,30.29,5.35,0,1,4.65,43
1,18.79,13.95,1,2,6.68,40
1,13.3,12.29,1,1,4.9,27
0,35.1,7.42,0,0,3.49,40
2,18.34,11.79,1,0,5.95,23
1,14.53,19.95,0,0,4.72,44
1,38.41,14.21,1,0,7.15,43
1,23.03,8.22,0,0,7.2,39
1,37.27,8.14,0,0,4.48,45
2,27.7,9.9,0,2,7.02,43
0,21.47,12.68,0,1,1.1,37
2,15.65,10.05,0,1,6.25,35
0,9.3,6.6,0,1,2.42,34
1,22.73,5.58,1,0,7.61,30
0,12.38,3.74,0,1,7.73,39
2,26.79,2.25,0,0,4.37,32
0,37.75,4.05,0,1,0.76,40
1,9.74,16.43,1,1,7.47,37
0,20.9,2.92,0,0,3.47,34
2,12.32,10.37,0,0,3.28,30
2,12.7,13.99,0,2,2.7,40
0,11.19,8.61,1,0,7.8,28
1,9.68,19.22,0,2,5.6,55
2,33.66,13.72,1,2,3.2,33
2,23.14,12.52,1,2,4.5,27
2,8.51,15.15,1,0,7.11,29
1,36.92,6.28,1,1,7.61,43
2,24.28,11.37,1,0,7.19,23
1,31.05,10.83,1,1,3.91,34
2,29.73,2.35,1,0,0.96,19
0,12.86,17.5,0,0,6.13,44
2,37.77,18.92,0,1,1.08,51
2,7.03,15.52,1,1,4.02,28
2,22.84,5.1,0,1,3.38,31
2,3.93,4.22,0,0,6.15,34
1,29.53,3.5,0,2,4.05,47
0,22.12,4.01,0,0,1.34,34
1,8.33,6.91,1,1,1.47,26
0,7.52,7.8,0,1,7.3,39
0,20.92,2.89,0,2,4.03,41
0,36.49,14.06,1,2,6.85,47
2,25.41,15.39,0,1,3.99,39
1,0.71,17.07,0,2,0.78,42
0,24.51,3.04,0,2,1.41,41
2,7.36,15.25,1,1,7.55,32
0,0.65,6.6,0,2,3.45,38
0,0.46,6.89,1,0,4.27,23
1,21.89,18.21,1,0,6.63,42
1,28.74,16.99,0,1,1.2,50
1,31.84,10.65,1,2,6.84,42
1,7.52,15.0,1,1,7.68,34
0,7.21,8.81,0,0,5.37,36
1,12.39,19.8,0,1,1.18,47
1,22.19,11.68,1,1,1.16,29
0,28.06,6.36,0,0,4.29,40
1,12.53,10.5,0,0,1.32,32
0,4.91,13.21,1,1,1.38,26
2,39.46,7.67,1,1,4.31,30
1,23.26,19.66,1,2,7.52,49
1,19.55,7.85,1,0,4.99,26
1,2.66,5.78,1,2,1.35,30
1,8.89,6.1,1,0,5.03,27
2,26.67,12.51,1,0,0.52,20
1,10.26,11.78,1,1,5.42,30
0,16.3,6.41,1,1,3.62,29
2,39.21,18.32,1,0,5.14,43
1,31.24,5.57,0,2,4.83,47
0,7.35,5.12,1,0,1.98,23
0,3.62,2.83,0,2,3.99,38
0,9.12,5.91,0,0,2.55,31
0,13.38,15.99,1,1,5.86,34
0,4.09,9.85,0,2,6.54,43
1,5.76,15.91,1,0,3.28,27
1,35.63,6.3,0,0,6.15,49
1,12.74,10.08,1,0,4.57,23
1,20.36,7.29,1,2,3.89,33
1,35.99,9.73,0,2,6.11,56
1,19.72,5.22,0,0,2.62,35
0,29.96,15.21,0,2,1.63,50
1,34.04,6.97,1,1,4.27,34
2,39.52,5.37,0,0,4.65,36
0,3.47,6.31,0,2,4.32,38
1,16.6,4.42,1,1,2.21,29
0,8.66,19.53,1,2,3.05,38
0,34.17,4.1,1,0,2.95,32
1,29.61,13.99,1,0,4.09,34
2,30.84,15.16,1,0,7.74,31
0,20.19,9.88,0,2,7.11,46
1,19.69,4.67,0,1,0.78,34
0,10.6,19.0,0,2,3.65,46
0,27.06,11.55,0,1,7.0,48
2,34.96,3.25,0,2,3.08,39
0,14.95,6.81,1,1,1.8,26
0,3.97,15.98,0,1,2.59,37
1,34.07,3.19,0,0,7.22,44
1,26.0,19.93,1,1,3.77,46
2,18.74,15.15,1,0,4.49,23
0,9.47,3.3,1,0,2.88,23
0,11.87,6.08,0,1,1.17,34
1,17.84,15.11,1,1,6.39,37
1,19.33,12.98,1,2,6.52,38
2,19.09,10.37,1,1,6.07,26
2,27.69,18.07,1,2,4.37,42
1,5.6,11.39,0,2,3.94,39
1,12.57,11.39,0,2,4.08,39
0,30.87,9.16,1,0,5.37,37
0,2.55,11.4,1,0,4.01,23
2,2.37,6.22,1,0,3.06,21
0,29.13,10.29,0,0,3.86,40
1,29.79,3.99,1,1,3.37,34
0,21.36,5.16,0,0,2.98,34
2,17.5,5.18,1,0,3.29,19
2,20.86,4.19,1,0,1.83,19
2,20.09,11.98,0,2,4.36,35
0,33.1,4.45,0,2,1.3,47
1,16.9,18.92,1,0,2.15,38
0,13.99,8.49,1,1,2.06,26
0,37.33,6.24,0,2,7.72,52
0,36.82,9.54,0,2,3.3,47
1,35.46,14.65,0,0,4.23,48
1,7.03,5.99,1,0,1.94,23
2,24.07,14.83,1,2,7.96,33
1,39.57,6.49,1,0,7.94,40
1,31.02,7.42,0,1,0.55,39
1,7.94,8.29,0,0,2.15,32
0,22.58,17.73,1,0,3.74,34
2,29.77,8.34,1,1,6.62,30
1,15.08,16.96,0,1,1.96,45
2,5.34,10.03,0,1,4.67,33
2,27.13,8.47,1,0,2.51,23
0,25.53,5.18,0,0,7.0,45
0,21.01,10.66,1,2,5.3,38
0,10.21,13.04,0,1,7.71,39
0,33.39,3.38,0,0,3.96,40
1,12.11,16.73,1,0,5.21,34
1,27.5,7.44,0,1,2.8,43
1,38.01,13.12,0,2,2.34,55
1,1.81,15.38,0,2,0.66,39
1,12.35,14.89,1,1,1.28,29
0,21.9,8.84,1,1,7.75,34
0,7.15,7.37,0,1,6.18,39
1,34.28,17.03,0,2,1.88,54
0,9.3,16.17,0,0,6.48,44
1,8.86,10.08,0,1,7.16,39
1,26.53,2.53,1,1,7.78,38
2,24.59,18.14,1,2,6.83,42
1,23.47,12.49,0,2,5.69,47
2,30.09,6.83,0,0,6.46,36
1,2.82,18.07,1,0,4.79,35
0,24.29,3.74,1,2,2.69,33
1,4.04,14.2,0,2,6.35,46
2,11.87,19.6,1,1,1.16,36
0,22.68,18.17,1,2,4.12,41
1,12.96,19.89,0,2,2.53,51
2,13.56,10.84,1,2,6.55,32
1,34.63,13.89,1,2,0.75,37
0,0.45,4.75,1,1,0.95,23
0,18.43,2.64,1,0,5.58,31
2,22.65,14.72,1,2,6.39,33
1,21.54,15.84,0,0,4.9,39
0,28.45,6.02,1,2,2.98,39
2,26.55,9.88,0,1,1.99,35
0,7.09,2.91,1,0,1.58,23
0,30.98,6.92,1,0,2.57,32
2,1.02,14.15,1,0,2.33,24
2,4.89,13.26,0,0,2.24,33
1,27.42,18.41,1,2,4.87,50
2,11.33,11.85,0,0,7.23,34
1,23.46,12.99,1,2,6.25,38
1,38.75,11.44,0,1,7.83,52
1,21.13,12.1,0,0,3.95,36
1,31.98,16.5,0,1,2.0,50
0,31.14,13.75,0,2,1.34,47
0,4.43,2.36,1,1,5.29,31
0,8.79,11.16,0,2,3.87,38
2,33.54,13.06,0,0,5.61,39
2,26.9,6.74,0,2,4.96,39
2,10.32,16.34,0,2,1.18,44
0,17.63,3.53,1,1,7.49,34
0,15.15,12.36,1,0,2.7,26
0,27.92,18.12,0,1,7.25,56
1,36.37,4.98,1,2,1.75,43
0,4.93,10.64,0,1,1.44,34
1,35.39,16.98,0,2,1.14,59
0,12.25,4.28,1,1,5.12,31
1,27.3,14.58,0,2,3.25,50
0,9.92,19.84,0,0,5.57,44
1,23.54,7.86,0,2,3.81,42
1,31.67,9.32,0,1,5.78,47
0,20.57,4.92,1,0,7.66,31
1,20.74,17.9,0,1,6.15,49
2,29.52,15.78,1,2,3.31,34
1,8.97,3.16,0,2,4.69,39
0,3.55,3.62,1,2,3.16,30
2,3.82,9.76,1,2,6.33,32
0,24.62,8.53,0,2,1.52,41
0,13.4,8.0,0,1,5.1,39
2,24.45,12.03,0,2,7.37,40
1,19.33,16.22,0,1,3.01,45
2,30.57,14.59,1,2,7.08,37
0,0.84,15.84,0,1,7.52,42
1,30.3,5.84,1,1,2.22,34
1,18.72,5.55,1,1,3.92,29
1,3.06,6.88,1,1,4.66,26
2,22.65,16.95,1,1,1.8,29
0,38.2,19.39,0,2,5.55,60
0,36.23,11.73,0,0,1.02,40
1,26.92,12.63,0,2,2.54,48
2,17.66,17.86,1,0,1.45,26
2,11.6,6.81,1,0,7.05,25
0,29.57,16.81,1,1,1.1,43
0,33.33,12.59,0,0,3.23,40
0,13.62,17.46,1,2,3.0,38
2,14.76,10.97,1,0,7.27,25
2,9.79,7.67,1,1,3.11,24
1,15.01,16.57,0,1,1.17,45
2,38.36,10.55,1,0,4.57,27
1,10.78,2.19,0,1,6.78,39
0,38.9,16.06,1,1,2.12,43
1,36.11,9.64,0,0,5.34,49
1,0.55,18.97,0,2,5.09,55
0,12.66,18.01,1,0,7.77,36
1,26.91,8.94,1,0,7.71,35
1,3.74,10.29,1,1,4.19,26
1,10.12,9.83,1,1,4.48,26
2,36.24,11.0,0,2,5.49,47
1,10.22,11.2,1,0,1.61,23
2,35.35,18.44,0,0,1.25,48
0,18.26,16.92,1,1,6.57,42
1,4.97,8.97,0,2,6.59,43
1,30.32,11.42,0,1,7.08,47
1,2.65,17.94,0,1,7.81,46
2,10.69,18.32,0,2,2.95,49
0,9.24,6.6,0,2,2.14,38
1,7.04,7.34,0,0,1.13,32
2,23.55,3.97,0,2,7.66,39
0,24.58,11.71,1,0,7.9,31
1,7.73,8.23,0,0,1.47,32
1,6.18,11.01,0,0,5.43,36
1,36.82,7.51,0,2,4.24,52
2,25.09,16.43,1,0,4.98,30
2,9.63,3.8,0,1,0.63,29
1,14.61,18.11,1,0,2.35,35
1,31.65,17.15,0,2,4.07,54
1,32.16,4.95,0,2,3.41,47
0,37.8,6.55,1,0,3.6,32
0,6.32,13.74,0,1,4.35,34
1,39.95,4.75,1,2,0.95,39
1,2.17,14.99,1,1,3.95,29
2,6.73,10.1,1,0,6.26,25
2,35.81,18.28,0,2,6.59,59
0,34.34,6.18,1,2,1.53,39
1,28.94,16.64,1,0,6.07,42
0,23.57,13.0,0,1,6.75,42
2,27.52,9.14,0,0,0.84,28
0,5.51,17.56,1,2,7.4,43
2,10.7,4.83,1,0,7.43,25
2,30.19,2.15,0,0,3.93,32
2,27.16,17.99,1,0,3.01,30
1,16.22,11.86,0,1,4.42,38
2,8.48,16.89,0,2,1.21,44
0,9.7,16.92,0,1,6.03,47
1,4.2,3.16,0,1,1.17,35
2,29.53,6.47,1,1,0.62,22
1,39.25,19.39,1,2,5.31,59
1,21.85,11.44,1,2,2.61,33
2,30.23,19.24,0,0,1.03,44
1,22.31,11.8,1,2,3.8,33
1,3.97,8.75,1,2,1.61,30
2,29.81,19.52,0,0,7.81,48
0,10.32,17.13,0,0,6.47,44
1,20.4,15.26,0,0,4.35,39
2,0.4,18.69,1,2,7.48,44
0,3.48,11.72,0,0,7.52,36
1,38.55,10.68,1,0,3.64,36
1,28.27,18.14,1,0,5.51,47
2,4.44,9.29,1,0,1.53,21
1,34.59,17.34,1,0,3.6,38
1,18.41,5.26,0,2,7.69,46
1,9.47,11.08,0,2,1.07,39
2,28.53,11.8,0,0,1.75,32
2,31.39,14.85,1,0,6.64,30
2,21.69,13.5,0,2,1.76,38
1,32.68,8.83,0,0,1.29,40
2,25.83,15.22,0,2,1.45,43
0,2.76,11.87,1,2,6.84,35
2,38.77,16.7,1,2,3.34,41
1,38.55,4.42,0,0,6.04,49
2,4.06,5.36,1,0,4.97,21
1,34.02,9.46,0,2,0.5,43
2,1.8,14.03,1,0,2.32,24
2,19.09,8.05,1,2,1.62,26
2,13.82,4.23,1,2,2.32,28
1,10.87,17.86,1,0,2.17,30
0,39.76,7.34,0,1,1.08,43
1,25.32,18.21,0,0,1.1,52
1,18.07,19.61,0,1,4.52,50
1,24.05,4.66,1,0,3.33,26
0,38.44,13.08,1,2,1.44,39
2,11.29,7.72,0,0,4.29,30
2,12.62,9.79,1,0,1.15,21
2,31.41,19.51,1,1,2.67,38
2,5.07,10.6,0,2,1.14,37
0,28.49,6.62,1,1,7.69,40
0,26.76,4.85,0,1,6.21,48
1,10.66,12.31,0,1,3.96,36
1,4.62,2.03,0,0,1.6,32
0,15.47,2.46,0,2,7.53,46
1,26.56,7.15,0,2,5.69,51
0,21.9,14.45,1,2,5.74,41
2,32.29,4.51,0,0,5.86,36
1,28.25,9.2,1,1,0.97,30
0,6.9,9.91,0,1,3.41,34
1,13.82,5.61,1,2,7.95,34
1,34.53,14.31,1,0,2.18,34
2,16.97,7.44,0,1,1.89,31
0,1.49,19.3,0,0,7.62,44
2,22.72,4.3,0,0,6.22,32
2,39.24,9.92,1,0,5.12,31
0,5.12,13.18,0,0,6.89,36
0,14.62,13.71,0,0,1.11,31
2,17.22,16.7,0,2,4.26,42
1,36.47,16.7,1,0,4.71,43
2,23.14,18.32,0,0,5.21,44
1,39.02,16.23,1,2,6.83,54
0,25.49,19.7,0,0,4.01,48
0,36.03,6.0,0,2,5.55,52
2,4.77,12.25,0,2,7.18,42
2,16.42,8.18,0,1,5.39,35
2,20.79,15.79,0,0,3.45,32
1,18.3,7.69,0,0,2.63,35
0,23.85,3.55,0,0,2.96,34
1,17.66,16.87,0,1,0.71,41
2,5.07,14.68,0,0,2.42,33
0,5.33,19.27,0,2,1.07,46
2,31.26,7.95,1,0,1.15,23
2,27.26,8.43,1,2,7.18,34
0,35.92,8.47,0,1,0.95,40
1,38.36,6.24,0,0,5.94,49
2,12.96,10.03,0,2,1.93,37
1,20.86,13.2,0,2,1.87,45
1,12.17,19.55,1,2,3.05,42
2,15.03,10.87,0,1,0.69,27
1,14.28,7.54,1,0,6.31,27
1,18.65,7.4,0,2,2.09,42
2,35.38,18.97,0,1,1.8,51
1,31.35,16.52,0,1,4.7,50
1,1.69,11.59,0,0,6.79,36
1,6.33,17.32,1,0,5.56,34
0,21.32,3.16,0,1,6.11,42
2,11.87,9.63,0,1,3.66,33
2,22.44,17.09,0,0,5.68,39
0,22.52,18.25,1,2,3.36,41
2,31.46,8.31,1,2,3.64,30
2,19.45,11.13,1,1,7.42,26
2,33.3,17.5,1,2,1.87,37
1,39.98,18.02,1,1,4.26,51
1,27.73,13.17,1,0,3.33,34
0,16.7,4.33,0,2,3.72,41
1,2.29,4.37,1,2,7.95,34
2,3.37,16.2,1,2,2.29,35
0,22.95,6.01,0,0,1.4,34
1,5.08,8.31,0,0,1.61,32
0,16.58,10.59,1,2,2.5,33
0,30.99,19.0,0,0,7.74,53
0,1.94,17.65,1,0,5.67,36
1,10.83,3.27,0,2,3.07,39
2,5.89,15.11,1,0,7.95,29
2,23.78,9.11,0,0,5.65,32
2,1.66,5.23,0,2,2.13,37
1,31.76,9.31,1,0,6.09,35
1,3.28,13.61,0,1,0.67,34
0,11.44,15.54,0,0,3.97,34
1,13.94,5.97,1,2,5.31,34
1,36.28,17.53,0,2,3.56,59
2,4.93,14.71,0,1,6.95,40
1,36.11,15.41,0,2,0.75,52
2,8.6,4.77,1,2,5.97,32
0,5.07,6.57,1,2,0.9,27
1,1.51,7.52,1,0,3.94,23
0,17.9,15.19,0,0,7.43,42
0,27.69,8.67,1,1,4.95,35
2,20.94,6.93,1,2,4.18,26
1,8.87,16.88,1,1,6.67,37
